requestedUrl,finalUrl,category,name,title,type,score
"https://unizik.edu.ng/","https://unizik.edu.ng/","Accessibility","aria-tooltip-name","ARIA `tooltip` elements have accessible names","notApplicable","-1"
"https://unizik.edu.ng/","https://unizik.edu.ng/","Accessibility","aria-treeitem-name","ARIA `treeitem` elements have accessible names","notApplicable","-1"
"https://unizik.edu.ng/","https://unizik.edu.ng/","Accessibility","aria-valid-attr-value","`[aria-*]` attributes have valid values","binary","1"
"https://unizik.edu.ng/","https://unizik.edu.ng/","Accessibility","aria-valid-attr","`[aria-*]` attributes are valid and not misspelled","binary","1"
"https://unizik.edu.ng/","https://unizik.edu.ng/","Accessibility","button-name","Buttons have an accessible name","binary","1"
"https://unizik.edu.ng/","https://unizik.edu.ng/","Accessibility","bypass","The page contains a heading, skip link, or landmark region","binary","1"
"https://unizik.edu.ng/","https://unizik.edu.ng/","Accessibility","color-contrast","Background and foreground colors do not have a sufficient contrast ratio.","binary","0"
"https://unizik.edu.ng/","https://unizik.edu.ng/","Accessibility","definition-list","`<dl>`'s contain only properly-ordered `<dt>` and `<dd>` groups, `<script>`, `<template>` or `<div>` elements.","notApplicable","-1"
"https://unizik.edu.ng/","https://unizik.edu.ng/","Accessibility","dlitem","Definition list items are wrapped in `<dl>` elements","notApplicable","-1"
"https://unizik.edu.ng/","https://unizik.edu.ng/","Accessibility","document-title","Document has a `<title>` element","binary","1"
"https://unizik.edu.ng/","https://unizik.edu.ng/","Accessibility","duplicate-id-active","`[id]` attributes on active, focusable elements are unique","binary","1"
"https://unizik.edu.ng/","https://unizik.edu.ng/","Accessibility","duplicate-id-aria","ARIA IDs are unique","binary","1"
"https://unizik.edu.ng/","https://unizik.edu.ng/","Accessibility","form-field-multiple-labels","No form fields have multiple labels","notApplicable","-1"
"https://unizik.edu.ng/","https://unizik.edu.ng/","Accessibility","frame-title","`<frame>` or `<iframe>` elements have a title","notApplicable","-1"
"https://unizik.edu.ng/","https://unizik.edu.ng/","Accessibility","heading-order","Heading elements appear in a sequentially-descending order","binary","1"
"https://unizik.edu.ng/","https://unizik.edu.ng/","Accessibility","html-has-lang","`<html>` element has a `[lang]` attribute","binary","1"
"https://unizik.edu.ng/","https://unizik.edu.ng/","Accessibility","html-lang-valid","`<html>` element has a valid value for its `[lang]` attribute","binary","1"
"https://unizik.edu.ng/","https://unizik.edu.ng/","Accessibility","image-alt","Image elements have `[alt]` attributes","binary","1"
"https://unizik.edu.ng/","https://unizik.edu.ng/","Accessibility","input-image-alt","`<input type=""image"">` elements have `[alt]` text","notApplicable","-1"
"https://unizik.edu.ng/","https://unizik.edu.ng/","Accessibility","label","Form elements have associated labels","notApplicable","-1"
"https://unizik.edu.ng/","https://unizik.edu.ng/","Accessibility","link-name","Links do not have a discernible name","binary","0"
"https://unizik.edu.ng/","https://unizik.edu.ng/","Accessibility","list","Lists contain only `<li>` elements and script supporting elements (`<script>` and `<template>`).","binary","1"
"https://unizik.edu.ng/","https://unizik.edu.ng/","Accessibility","listitem","List items (`<li>`) are contained within `<ul>` or `<ol>` parent elements","binary","1"
"https://unizik.edu.ng/","https://unizik.edu.ng/","Accessibility","meta-refresh","The document does not use `<meta http-equiv=""refresh"">`","notApplicable","-1"
"https://unizik.edu.ng/","https://unizik.edu.ng/","Accessibility","meta-viewport","`[user-scalable=""no""]` is not used in the `<meta name=""viewport"">` element and the `[maximum-scale]` attribute is not less than 5.","binary","1"
"https://unizik.edu.ng/","https://unizik.edu.ng/","Accessibility","object-alt","`<object>` elements have `[alt]` text","notApplicable","-1"
"https://unizik.edu.ng/","https://unizik.edu.ng/","Accessibility","tabindex","No element has a `[tabindex]` value greater than 0","binary","1"
"https://unizik.edu.ng/","https://unizik.edu.ng/","Accessibility","td-headers-attr","Cells in a `<table>` element that use the `[headers]` attribute refer to table cells within the same table.","notApplicable","-1"
"https://unizik.edu.ng/","https://unizik.edu.ng/","Accessibility","th-has-data-cells","`<th>` elements and elements with `[role=""columnheader""/""rowheader""]` have data cells they describe.","notApplicable","-1"
